scenario,baseline,iteration,flow_magnitude_mean,flow_magnitude_std,jacobian_conditioning_mean,jacobian_conditioning_std
sigmaV2_10_sigmaW2_1,SPFSM,10,1.4163572788238525,0.03407422948152496,1.032871174812317,0.001925262304159456
sigmaV2_10_sigmaW2_1,SPFSM,11,1.419105863571167,0.008508681158157864,1.0266425371170045,0.002712279444217161
sigmaV2_10_sigmaW2_1,SPFSM,12,1.441672945022583,0.028388159493808258,1.0283542633056642,0.004526473748576507
sigmaV2_10_sigmaW2_1,SPFSM,13,1.4317293643951416,0.02503461681485933,1.0303765058517456,0.0038103558158815464
sigmaV2_10_sigmaW2_1,SPFSM,14,1.4313206195831298,0.025675070758429203,1.0270379543304444,0.0014894512322031974
sigmaV2_10_sigmaW2_1,SPFSM,15,1.4383779525756837,0.019317070398566165,1.0307141304016114,0.0025342169666598157
sigmaV2_10_sigmaW2_1,SPFSM,16,1.4493496894836426,0.02674845129442096,1.0282042741775512,0.002632961166611998
sigmaV2_10_sigmaW2_1,SPFSM,17,1.4514516115188598,0.03136483786435819,1.0263604402542115,0.0029853727054317755
sigmaV2_10_sigmaW2_1,SPFSM,18,1.4193114757537841,0.00834649446156411,1.0325371503829956,0.002452132446415602
sigmaV2_10_sigmaW2_1,SPFSM,19,1.4373366117477417,0.011043844716169227,1.0257806777954102,0.0012843143008741465
sigmaV2_10_sigmaW2_1,SPFSM,20,1.4455953359603881,0.011913313978019964,1.0292472124099732,0.002953311622219535
sigmaV2_10_sigmaW2_1,SPFSM,21,1.4123985767364502,0.04022067694391264,1.0301365613937379,0.004442711974214163
sigmaV2_10_sigmaW2_1,SPFSM,22,1.4233168125152589,0.006568732005304124,1.0254761219024657,0.0029718576845591802
sigmaV2_10_sigmaW2_1,SPFSM,23,1.436062264442444,0.01960364392075018,1.0307339668273925,0.004404655449139867
sigmaV2_10_sigmaW2_1,SPFSM,24,1.4348089218139648,0.02379732229799408,1.0261192321777344,0.0025503807616920615
sigmaV2_10_sigmaW2_1,SPFSM,25,1.4299154043197633,0.023553672878159113,1.0263070344924927,0.004094215302936312
sigmaV2_10_sigmaW2_1,SPFSM,26,1.432565188407898,0.015405301140410426,1.0334125757217407,0.0024998226572770133
sigmaV2_10_sigmaW2_1,SPFSM,27,1.4478783845901488,0.028755550366146916,1.025551176071167,0.0031259597333341597
sigmaV2_10_sigmaW2_1,SPFSM,28,1.4549376726150514,0.02904974736502059,1.030716061592102,0.004220568244706522
sigmaV2_10_sigmaW2_1,SPFSM,29,1.4245121955871582,0.006590345598512697,1.0298505783081056,0.00612373407513582
sigmaV2_10_sigmaW2_1,SPFSM,30,1.4352294921875,0.008111046016962112,1.0278037071228028,0.0028918454853472573
sigmaV2_10_sigmaW2_1,SPFSM,31,1.4330347776412964,0.02193231866188501,1.0326300621032716,0.0010091053993118377
sigmaV2_10_sigmaW2_1,SPFSM,32,1.4090253114700317,0.03819098853918523,1.0232709884643554,0.0014767317264761594
sigmaV2_10_sigmaW2_1,SPFSM,33,1.4174179315567017,0.01137752129352802,1.0290722608566285,0.0037230495606329897
sigmaV2_10_sigmaW2_1,SPFSM,34,1.444742202758789,0.017327942464072293,1.0313650131225587,0.0016810342580558693
sigmaV2_10_sigmaW2_1,SPFSM,35,1.4352494478225708,0.023249728843166357,1.0274110555648803,0.0018914403039033932
sigmaV2_10_sigmaW2_1,SPFSM,36,1.4315878629684449,0.02455962166092099,1.0312537670135498,0.001825455354222466
sigmaV2_10_sigmaW2_1,SPFSM,37,1.4341183423995971,0.013843987802837519,1.0272662878036498,0.0033982684233935575
sigmaV2_10_sigmaW2_1,SPFSM,38,1.4356745719909667,0.03068120480681472,1.0258496761322022,0.002282470741759396
sigmaV2_10_sigmaW2_1,SPFSM,39,1.4537827968597412,0.030325237931473674,1.0315348148345946,0.00569177376091514
sigmaV2_10_sigmaW2_1,SPFSM,40,1.432361125946045,0.01473181163480986,1.0255096435546875,0.0031074300608779633
sigmaV2_10_sigmaW2_1,SPFSM,41,1.441488790512085,0.008923678722858548,1.0326024532318114,0.0026197799661223935
sigmaV2_10_sigmaW2_1,SPFSM,42,1.4338226318359375,0.02209392736303605,1.0321539640426636,0.004015143494308439
sigmaV2_10_sigmaW2_1,SPFSM,43,1.4150027513504029,0.041710004446355635,1.0284786939620971,0.004011792669283383
sigmaV2_10_sigmaW2_1,SPFSM,44,1.4159368515014648,0.012602940340505192,1.0312069177627563,0.002969732745252582
sigmaV2_10_sigmaW2_1,SPFSM,45,1.4513923168182372,0.02068905478962854,1.026916217803955,0.0035045231291185876
sigmaV2_10_sigmaW2_1,SPFSM,46,1.4247730731964112,0.024670674850668647,1.0279799222946167,0.0030244829911124644
sigmaV2_10_sigmaW2_1,SPFSM,47,1.4427942037582397,0.020637598485813678,1.0315430402755736,0.003889666654574206
sigmaV2_10_sigmaW2_1,SPFSM,48,1.4321185111999513,0.014567735215177019,1.025127911567688,0.0021361472526588553
sigmaV2_10_sigmaW2_1,SPFSM,49,1.440107274055481,0.029869441084935857,1.0305110454559325,0.00303665931470429
sigmaV2_10_sigmaW2_1,SPFSM,50,1.460849976539612,0.02816613236545085,1.028548812866211,0.003170146301168216
sigmaV2_10_sigmaW2_1,SPFSM,51,1.4353517055511475,0.01251346672072918,1.0263121843338012,0.0016270547289229532
sigmaV2_10_sigmaW2_1,SPFSM,52,1.440284013748169,0.00887936078324382,1.033243989944458,0.0018233652967270084
sigmaV2_10_sigmaW2_1,SPFSM,53,1.447840929031372,0.03297392632961724,1.0268168926239014,0.001982735654629295
sigmaV2_10_sigmaW2_1,SPFSM,54,1.4204479455947876,0.03996968183349924,1.0277628183364869,0.0021159090244279298
sigmaV2_10_sigmaW2_1,SPFSM,55,1.4141183614730835,0.011787007301906714,1.0304521560668944,0.0021554135528376733
sigmaV2_10_sigmaW2_1,SPFSM,56,1.4542184114456176,0.01562795443093592,1.0248727083206177,0.0018535897575172322
sigmaV2_10_sigmaW2_1,SPFSM,57,1.4312194108963012,0.025624274688272098,1.031870722770691,0.002794072304993596
sigmaV2_10_sigmaW2_1,SPFSM,58,1.4480188131332397,0.012087646128383858,1.0259790182113648,0.0025851294342747896
sigmaV2_10_sigmaW2_1,SPFSM,59,1.4320924758911133,0.01458530724251244,1.0274395942687988,0.0032014281839909007
sigmaV2_10_sigmaW2_1,SPFSM,60,1.428364896774292,0.03091691099881174,1.0315744400024414,0.0010180127491984305
sigmaV2_10_sigmaW2_1,SPFSM,61,1.4577906131744385,0.026941966857491968,1.0254663944244384,0.0033272774497490384
sigmaV2_10_sigmaW2_1,SPFSM,62,1.4420219898223876,0.01709073491372694,1.0302106142044067,0.0037668596044603767
sigmaV2_10_sigmaW2_1,SPFSM,63,1.4333605527877809,0.02052169035842128,1.026905608177185,0.0033954515227705867
sigmaV2_10_sigmaW2_1,SPFSM,64,1.4435232639312745,0.033559670980367245,1.026784634590149,0.0022358556158823743
sigmaV2_10_sigmaW2_1,SPFSM,65,1.407963228225708,0.034833442602858616,1.0303651571273804,0.00252702660922453
sigmaV2_10_sigmaW2_1,SPFSM,66,1.4190020084381103,0.01845931726405239,1.028193759918213,0.0029163877566881244
sigmaV2_10_sigmaW2_1,SPFSM,67,1.4574055910110473,0.016015663483167946,1.0258689403533936,0.0012569616740340358
sigmaV2_10_sigmaW2_1,SPFSM,68,1.4224496126174926,0.017040175979820618,1.0299036026000976,0.0016239377422933511
sigmaV2_10_sigmaW2_1,SPFSM,69,1.4532211780548097,0.012011612151897312,1.0290634393692017,0.0023775722297667266
sigmaV2_10_sigmaW2_1,SPFSM,70,1.4258970022201538,0.004248747939399091,1.0307764291763306,0.0026932528538678906
sigmaV2_10_sigmaW2_1,SPFSM,71,1.4270650625228882,0.028665478467746596,1.024897527694702,0.0027133991804807953
sigmaV2_10_sigmaW2_1,SPFSM,72,1.4434452295303344,0.018640445741430253,1.0266533136367797,0.002451272602544495
sigmaV2_10_sigmaW2_1,SPFSM,73,1.4404708862304687,0.01908628898867653,1.0311819076538087,0.0022084865939662733
sigmaV2_10_sigmaW2_1,SPFSM,74,1.4390554189682008,0.023708572915546643,1.0263336181640625,0.0022177608270312833
sigmaV2_10_sigmaW2_1,SPFSM,75,1.434788703918457,0.03491827480206558,1.0287693977355956,0.0014009714518128796
sigmaV2_10_sigmaW2_1,SPFSM,76,1.4293405294418335,0.020651726914861702,1.0315083265304565,0.003714190020432837
sigmaV2_10_sigmaW2_1,SPFSM,77,1.416646671295166,0.017868988671633283,1.0283100128173828,0.0022497607309296254
sigmaV2_10_sigmaW2_1,SPFSM,78,1.455881690979004,0.015828329781814907,1.0324437856674193,0.002834622534160589
sigmaV2_10_sigmaW2_1,SPFSM,79,1.4204927921295165,0.016480317325093825,1.0281070947647095,0.0021247956555140815
sigmaV2_10_sigmaW2_1,SPFSM,80,1.4537434577941895,0.012526226342207684,1.0285592794418335,0.002341345020104895
sigmaV2_10_sigmaW2_1,SPFSM,81,1.4360545873641968,0.02382030738812566,1.0314258575439452,0.003002672372113278
sigmaV2_10_sigmaW2_1,SPFSM,82,1.4322779178619385,0.026870388726533554,1.0292683124542237,0.0018167158005421404
sigmaV2_10_sigmaW2_1,SPFSM,83,1.4489680290222169,0.02125672216831078,1.0335466623306275,0.0017330531313302455
sigmaV2_10_sigmaW2_1,SPFSM,84,1.442990279197693,0.018680609318731712,1.0269839286804199,0.002731923976583229
sigmaV2_10_sigmaW2_1,SPFSM,85,1.439791989326477,0.023917792387992087,1.0259372472763062,0.003672351585616111
sigmaV2_10_sigmaW2_1,SPFSM,86,1.4444197416305542,0.028506821741051663,1.028855276107788,0.0032470271538147535
sigmaV2_10_sigmaW2_1,SPFSM,87,1.427426242828369,0.02131767283255213,1.0254994869232177,0.0024693741391230255
sigmaV2_10_sigmaW2_1,SPFSM,88,1.4216416597366333,0.015358089374740645,1.0277908086776733,0.001355878794467163
sigmaV2_10_sigmaW2_1,SPFSM,89,1.452631902694702,0.01684673886771097,1.0301789045333862,0.004443537232687999
sigmaV2_10_sigmaW2_1,SPFSM,90,1.4268710136413574,0.016152317760635755,1.0254682540893554,0.001513448147648502
sigmaV2_10_sigmaW2_1,SPFSM,91,1.4493093967437745,0.016554185304116648,1.0294633865356446,0.004069410855161399
sigmaV2_10_sigmaW2_1,SPFSM,92,1.4401062726974487,0.02287836099757025,1.0287883520126342,0.001583868500931353
sigmaV2_10_sigmaW2_1,SPFSM,93,1.4288269758224488,0.030773820438105642,1.0271910667419433,0.001552116042052098
sigmaV2_10_sigmaW2_1,SPFSM,94,1.4476489543914794,0.023209630428713154,1.0330357789993285,0.003502666370681803
sigmaV2_10_sigmaW2_1,SPFSM,95,1.4351630687713623,0.018481668197316836,1.0269824981689453,0.0032279208651033206
sigmaV2_10_sigmaW2_1,SPFSM,96,1.436283564567566,0.022667001145111384,1.0305543184280395,0.0036103811165060992
sigmaV2_10_sigmaW2_1,SPFSM,97,1.4459344625473023,0.02842822359724868,1.0305175304412841,0.004272055980982666
sigmaV2_10_sigmaW2_1,SPFSM,98,1.4256178379058837,0.01959991735865517,1.0271854162216187,0.0036897068368350826
sigmaV2_10_sigmaW2_1,SPFSM,99,1.4318289756774902,0.01650106845581462,1.030781865119934,0.0039011779447021312
sigmaV2_10_sigmaW2_1,SPFSM,100,1.4441320657730103,0.014299077977409801,1.0281917810440064,0.0015645104375809718
sigmaV2_10_sigmaW2_10,DFPHS,1,0.0,0.0,1.0000001430511474,4.7683715820312496e-08
sigmaV2_10_sigmaW2_10,DFPHS,2,0.0,0.0,1.0000003099441528,5.840038639982172e-08
sigmaV2_10_sigmaW2_10,DFPHS,3,0.0,0.0,1.000000238418579,7.539457464619587e-08
sigmaV2_10_sigmaW2_10,DFPHS,4,0.0,0.0,1.000000262260437,1.1680077279964342e-07
sigmaV2_10_sigmaW2_10,DFPHS,5,0.0,0.0,1.0000001907348632,9.536743164062499e-08
sigmaV2_10_sigmaW2_10,DFPHS,6,0.0,0.0,1.000000262260437,8.920806376395085e-08
sigmaV2_10_sigmaW2_10,DFPHS,7,0.0,0.0,1.0000003814697265,3.4877631278819544e-07
sigmaV2_10_sigmaW2_10,DFPHS,8,0.0,0.0,1.0000002145767213,4.7683715820312496e-08
sigmaV2_10_sigmaW2_10,DFPHS,9,0.0,0.0,1.000000262260437,1.7520115919946512e-07
sigmaV2_10_sigmaW2_10,DFPHS,10,0.0,0.0,1.000000238418579,1.3058723390225555e-07
sigmaV2_10_sigmaW2_10,DFPHS,11,0.0,0.0,1.000000238418579,7.539457464619587e-08
sigmaV2_10_sigmaW2_10,DFPHS,12,0.0,0.0,1.0000003099441528,1.215700987241932e-07
sigmaV2_10_sigmaW2_10,DFPHS,13,0.0,0.0,1.0000001907348632,9.5367431640625e-08
sigmaV2_10_sigmaW2_10,DFPHS,14,0.0,0.0,1.0000001907348632,5.840038639982172e-08
sigmaV2_10_sigmaW2_10,DFPHS,15,0.0,0.0,1.0000001430511474,4.7683715820312496e-08
sigmaV2_10_sigmaW2_10,DFPHS,16,0.0,0.0,1.0000001430511474,4.7683715820312496e-08
sigmaV2_10_sigmaW2_10,DFPHS,17,0.0,0.0,1.0000001430511474,4.7683715820312496e-08
sigmaV2_10_sigmaW2_10,DFPHS,18,0.0,0.0,1.0000001668930054,9.536743164062499e-08
sigmaV2_10_sigmaW2_10,DFPHS,19,0.0,0.0,1.0000002145767213,8.920806376395085e-08
sigmaV2_10_sigmaW2_10,DFPHS,20,0.0,0.0,1.0000003814697265,1.7520115919946512e-07
sigmaV2_10_sigmaW2_10,DFPHS,21,0.0,0.0,1.0000002145767213,8.920806376395085e-08
sigmaV2_10_sigmaW2_10,DFPHS,22,0.0,0.0,1.000000286102295,1.215700987241932e-07
sigmaV2_10_sigmaW2_10,DFPHS,23,0.0,0.0,1.0000002145767213,8.920806376395085e-08
sigmaV2_10_sigmaW2_10,DFPHS,24,0.0,0.0,1.0000004053115845,3.071808511430055e-07
sigmaV2_10_sigmaW2_10,DFPHS,25,0.0,0.0,1.0000001907348632,5.840038639982172e-08
sigmaV2_10_sigmaW2_10,DFPHS,26,0.0,0.0,1.0000002145767213,4.7683715820312496e-08
sigmaV2_10_sigmaW2_10,DFPHS,27,0.0,0.0,1.000000262260437,1.39020726557858e-07
sigmaV2_10_sigmaW2_10,DFPHS,28,0.0,0.0,1.0000003814697265,1.9073486328124998e-07
sigmaV2_10_sigmaW2_10,DFPHS,29,0.0,0.0,1.0000001907348632,5.840038639982171e-08
sigmaV2_10_sigmaW2_10,DFPHS,30,0.0,0.0,1.000000238418579,7.539457464619587e-08
sigmaV2_10_sigmaW2_10,DFPHS,31,0.0,0.0,1.000000286102295,2.2110029448260554e-07
sigmaV2_10_sigmaW2_10,DFPHS,32,0.0,0.0,1.0000003814697265,2.958696757791246e-07
sigmaV2_10_sigmaW2_10,DFPHS,33,0.0,0.0,1.0000003099441528,2.78041453115716e-07
sigmaV2_10_sigmaW2_10,DFPHS,34,0.0,0.0,1.0000001668930054,5.840038639982171e-08
sigmaV2_10_sigmaW2_10,DFPHS,35,0.0,0.0,1.0000001907348632,5.840038639982171e-08
sigmaV2_10_sigmaW2_10,DFPHS,36,0.0,0.0,1.0000001907348632,9.536743164062499e-08
sigmaV2_10_sigmaW2_10,DFPHS,37,0.0,0.0,1.000000262260437,1.1680077279964342e-07
sigmaV2_10_sigmaW2_10,DFPHS,38,0.0,0.0,1.000000238418579,1.5078914929239175e-07
sigmaV2_10_sigmaW2_10,DFPHS,39,0.0,0.0,1.0000001907348632,5.840038639982172e-08
sigmaV2_10_sigmaW2_10,DFPHS,40,0.0,0.0,1.0000002145767213,8.920806376395085e-08
sigmaV2_10_sigmaW2_10,DFPHS,41,0.0,0.0,1.000000238418579,7.539457464619587e-08
sigmaV2_10_sigmaW2_10,DFPHS,42,0.0,0.0,1.0000003576278687,2.5005551532987395e-07
sigmaV2_10_sigmaW2_10,DFPHS,43,0.0,0.0,1.000000286102295,5.840038639982172e-08
sigmaV2_10_sigmaW2_10,DFPHS,44,0.0,0.0,1.0000001907348632,9.5367431640625e-08
sigmaV2_10_sigmaW2_10,DFPHS,45,0.0,0.0,1.0000001668930054,5.840038639982172e-08
sigmaV2_10_sigmaW2_10,DFPHS,46,0.0,0.0,1.0000003576278687,3.6157967777498007e-07
sigmaV2_10_sigmaW2_10,DFPHS,47,0.0,0.0,1.0000002145767213,1.9073486328124998e-07
sigmaV2_10_sigmaW2_10,DFPHS,48,0.0,0.0,1.0000004529953004,3.144957055633764e-07
sigmaV2_10_sigmaW2_10,DFPHS,49,0.0,0.0,1.000000262260437,1.7520115919946514e-07
sigmaV2_10_sigmaW2_10,DFPHS,50,0.0,0.0,1.0000001907348632,5.840038639982172e-08
sigmaV2_10_sigmaW2_10,DFPHS,51,0.0,0.0,1.0000004053115845,3.3378601074218753e-07
sigmaV2_10_sigmaW2_10,DFPHS,52,0.0,0.0,1.0000003576278687,1.9947529471732987e-07
sigmaV2_10_sigmaW2_10,DFPHS,53,0.0,0.0,1.0000003814697265,2.3115538870889327e-07
sigmaV2_10_sigmaW2_10,DFPHS,54,0.0,0.0,1.0000003099441528,1.430511474609375e-07
sigmaV2_10_sigmaW2_10,DFPHS,55,0.0,0.0,1.0000001668930054,5.840038639982171e-08
sigmaV2_10_sigmaW2_10,DFPHS,56,0.0,0.0,1.000000262260437,4.7683715820312496e-08
sigmaV2_10_sigmaW2_10,DFPHS,57,0.0,0.0,1.000000286102295,1.215700987241932e-07
sigmaV2_10_sigmaW2_10,DFPHS,58,0.0,0.0,1.000000262260437,1.39020726557858e-07
sigmaV2_10_sigmaW2_10,DFPHS,59,0.0,0.0,1.0000003099441528,1.430511474609375e-07
sigmaV2_10_sigmaW2_10,DFPHS,60,0.0,0.0,1.000000262260437,1.7520115919946514e-07
sigmaV2_10_sigmaW2_10,DFPHS,61,0.0,0.0,1.0000001907348632,5.840038639982172e-08
sigmaV2_10_sigmaW2_10,DFPHS,62,0.0,0.0,1.0000002145767213,8.920806376395085e-08
sigmaV2_10_sigmaW2_10,DFPHS,63,0.0,0.0,1.0000001668930054,5.840038639982172e-08
sigmaV2_10_sigmaW2_10,DFPHS,64,0.0,0.0,1.0000001430511474,4.76837158203125e-08
sigmaV2_10_sigmaW2_10,DFPHS,65,0.0,0.0,1.0000001668930054,5.840038639982172e-08
sigmaV2_10_sigmaW2_10,DFPHS,66,0.0,0.0,1.0000001668930054,9.536743164062499e-08
sigmaV2_10_sigmaW2_10,DFPHS,67,0.0,0.0,1.0000003576278687,3.6157967777498007e-07
sigmaV2_10_sigmaW2_10,DFPHS,68,0.0,0.0,1.000000238418579,7.539457464619587e-08
sigmaV2_10_sigmaW2_10,DFPHS,69,0.0,0.0,1.000000262260437,1.9073486328124998e-07
sigmaV2_10_sigmaW2_10,DFPHS,70,0.0,0.0,1.0000001668930054,5.840038639982172e-08
sigmaV2_10_sigmaW2_10,DFPHS,71,0.0,0.0,1.0000002145767213,8.920806376395085e-08
sigmaV2_10_sigmaW2_10,DFPHS,72,0.0,0.0,1.000000286102295,1.6170334775746508e-07
sigmaV2_10_sigmaW2_10,DFPHS,73,0.0,0.0,1.000000238418579,7.539457464619587e-08
sigmaV2_10_sigmaW2_10,DFPHS,74,0.0,0.0,1.0000003099441528,2.0784849851325385e-07
sigmaV2_10_sigmaW2_10,DFPHS,75,0.0,0.0,1.0000001907348632,5.840038639982171e-08
sigmaV2_10_sigmaW2_10,DFPHS,76,0.0,0.0,1.000000262260437,1.3902072655785801e-07
sigmaV2_10_sigmaW2_10,DFPHS,77,0.0,0.0,1.0000002145767213,4.76837158203125e-08
sigmaV2_10_sigmaW2_10,DFPHS,78,0.0,0.0,1.0000001668930054,9.536743164062499e-08
sigmaV2_10_sigmaW2_10,DFPHS,79,0.0,0.0,1.0000006198883056,4.792154131470151e-07
sigmaV2_10_sigmaW2_10,DFPHS,80,0.0,0.0,1.0000003099441528,1.430511474609375e-07
sigmaV2_10_sigmaW2_10,DFPHS,81,0.0,0.0,1.0000001430511474,4.7683715820312496e-08
sigmaV2_10_sigmaW2_10,DFPHS,82,0.0,0.0,1.0000003099441528,5.840038639982172e-08
sigmaV2_10_sigmaW2_10,DFPHS,83,0.0,0.0,1.0000001907348632,9.5367431640625e-08
sigmaV2_10_sigmaW2_10,DFPHS,84,0.0,0.0,1.0000001907348632,5.840038639982171e-08
sigmaV2_10_sigmaW2_10,DFPHS,85,0.0,0.0,1.0000001668930054,5.840038639982172e-08
sigmaV2_10_sigmaW2_10,DFPHS,86,0.0,0.0,1.0000001668930054,5.840038639982171e-08
sigmaV2_10_sigmaW2_10,DFPHS,87,0.0,0.0,1.000000238418579,1.3058723390225555e-07
sigmaV2_10_sigmaW2_10,DFPHS,88,0.0,0.0,1.000000286102295,1.215700987241932e-07
sigmaV2_10_sigmaW2_10,DFPHS,89,0.0,0.0,1.0000001907348632,9.536743164062499e-08
sigmaV2_10_sigmaW2_10,DFPHS,90,0.0,0.0,1.0000001907348632,9.536743164062499e-08
sigmaV2_10_sigmaW2_10,DFPHS,91,0.0,0.0,1.000000286102295,9.536743164062499e-08
sigmaV2_10_sigmaW2_10,DFPHS,92,0.0,0.0,1.0000002145767213,4.7683715820312496e-08
sigmaV2_10_sigmaW2_10,DFPHS,93,0.0,0.0,1.0000003814697265,2.3115538870889324e-07
sigmaV2_10_sigmaW2_10,DFPHS,94,0.0,0.0,1.0000003099441528,1.6170334775746508e-07
sigmaV2_10_sigmaW2_10,DFPHS,95,0.0,0.0,1.0000002145767213,1.1680077279964343e-07
sigmaV2_10_sigmaW2_10,DFPHS,96,0.0,0.0,1.0000001907348632,9.536743164062499e-08
sigmaV2_10_sigmaW2_10,DFPHS,97,0.0,0.0,1.0000004291534423,1.9369216929998303e-07
sigmaV2_10_sigmaW2_10,DFPHS,98,0.0,0.0,1.0000004053115845,1.215700987241932e-07
sigmaV2_10_sigmaW2_10,DFPHS,99,0.0,0.0,1.000000262260437,1.9073486328125e-07
sigmaV2_10_sigmaW2_10,DFPHS,100,0.0,0.0,1.000000238418579,7.539457464619587e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,1,13.56175651550293,0.8848221019679238,1.0000003337860108,1.1680077279964343e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,2,12.672570419311523,0.724481455478671,1.0000004529953004,1.3902072655785801e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,3,11.455435943603515,0.6745185450264476,1.0000004768371582,1.3058723390225555e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,4,7.659480094909668,1.4127930312021588,1.0000004529953004,8.920806376395085e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,5,8.6775221824646,1.2110746249485964,1.0000004291534423,1.6170334775746508e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,6,14.66000747680664,1.3993108145023827,1.0000004529953004,1.3902072655785801e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,7,11.546872520446778,1.167276676193288,1.0000004768371582,1.066240299940009e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,8,9.527538108825684,1.189459990771164,1.0000004529953004,1.1680077279964343e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,9,9.466146469116211,0.47230391484192313,1.0000004291534423,9.5367431640625e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,10,8.81327838897705,0.6197882753556896,1.0000005960464478,1.5078914929239175e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,11,13.160626029968261,0.5919587620614504,1.0000005960464478,7.539457464619587e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,12,8.228701496124268,0.4260222861593928,1.0000004768371582,1.5078914929239175e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,13,10.344745635986328,1.5190585850027194,1.000000500679016,1.1680077279964343e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,14,11.27497386932373,1.3318604975464254,1.0000004291534423,1.215700987241932e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,15,10.939818382263184,0.9548080363071537,1.000000548362732,1.215700987241932e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,16,11.009597396850586,1.0588534402272085,1.000000548362732,1.6170334775746508e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,17,9.738779067993164,0.6841926310195692,1.0000004768371582,1.8467823725735746e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,18,8.609772682189941,0.8431426705908008,1.0000004768371582,2.261837239385876e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,19,12.374773025512695,0.9823073545081861,1.0000003814697265,8.920806376395086e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,20,9.450454711914062,0.9397651950795106,1.000000524520874,9.536743164062499e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,21,8.291113471984863,0.5499696378501407,1.00000057220459,4.76837158203125e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,22,10.7157564163208,0.5758280761078051,1.000000524520874,1.784161275279017e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,23,11.789236068725586,0.9293721629659701,1.000000524520874,1.430511474609375e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,24,10.448286819458009,0.2476122471131277,1.0000004768371582,1.3058723390225555e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,25,7.191682147979736,0.5828804512266401,1.000000524520874,1.430511474609375e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,26,9.078662300109864,0.7218534439543495,1.0000005960464478,1.3058723390225555e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,27,12.021517944335937,0.8607103258908007,1.0000004529953004,1.39020726557858e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,28,7.633377647399902,0.36804168920641395,1.0000004529953004,1.39020726557858e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,29,10.896949005126952,1.111454289548238,1.0000004053115845,9.5367431640625e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,30,10.358609580993653,0.3940358826512409,1.000000524520874,9.536743164062499e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,31,12.047132873535157,0.7255247879620917,1.0000003576278687,1.066240299940009e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,32,10.518571472167968,1.2456644713638045,1.000000500679016,8.920806376395085e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,33,6.584286022186279,0.5754326797459254,1.000000500679016,1.3902072655785801e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,34,10.273641967773438,0.9963601344669268,1.0000006437301636,1.215700987241932e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,35,12.140848541259766,1.2050200018232349,1.000000524520874,9.5367431640625e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,36,8.688477993011475,1.108663214386428,1.0000005960464478,7.539457464619587e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,37,12.292501831054688,1.984249258785162,1.000000548362732,1.784161275279017e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,38,8.898138999938965,0.34414369290485725,1.00000057220459,4.7683715820312496e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,39,8.921821022033692,0.22142740225373,1.000000548362732,1.784161275279017e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,40,11.85748748779297,1.1996722909769246,1.000000524520874,9.5367431640625e-08
sigmaV2_10_sigmaW2_10,DPF-GradNet,41,8.173425388336181,0.5101135120983048,1.000000548362732,1.215700987241932e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,42,11.828471755981445,0.27763446520949797,1.0000004291534423,1.215700987241932e-07
sigmaV2_10_sigmaW2_10,DPF-GradNet,43,10.517086601257324,1.0061882894852667,1.000000548362732,1.215700987241932e-07
